Name, AU ZERO SPOT YIELD, AU ZERO 1M YIELD, AU ZERO 2M YIELD, AU ZERO 3M YIELD, AU ZERO 6M YIELD, AU ZERO 9M YIELD, AU ZERO 1Y YIELD, AU ZERO 2Y YIELD, AU ZERO 3Y YIELD, AU ZERO 4Y YIELD, AU ZERO 5Y YIELD, AU ZERO 6Y YIELD, AU ZERO 7Y YIELD, AU ZERO 8Y YIELD, AU ZERO 9Y YIELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,AU00Y00,AU00Y01,AU00Y02,AU00Y03,AU00Y06,AU00Y09,AU01Y00,AU02Y00,AU03Y00,AU04Y00,AU05Y00,AU06Y00,AU07Y00,AU08Y00,AU09Y00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/01/2009,4.8253,3.9397,3.7499,3.5009,3.1783,3.382,3.3289,3.0914,3.4162,3.7531,3.8862,4.0958,4.2648,4.3834,4.4723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/02/2009,5.0935,3.63,3.4032,3.1408,2.8918,3.382,3.3289,2.985,3.3583,3.7037,3.8474,3.9873,4.1529,4.287,4.3847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/02/2009,5.2009,3.4921,3.3304,3.1114,2.8386,3.382,3.3289,3.1242,3.4958,3.8244,3.9606,4.1283,4.2942,4.4202,4.5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2009,4.9855,3.4921,3.4001,3.3018,3.089,3.382,3.3286,3.2365,3.5789,3.9162,4.0688,4.2332,4.4196,4.5482,4.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/02/2009,4.2452,3.4503,3.3861,3.3119,3.1249,3.382,3.3289,3.2157,3.5997,3.9506,4.1086,4.2903,4.4447,4.5794,4.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/02/2009,3.6646,3.4642,3.3897,3.3311,3.0787,3.382,3.3289,3.4546,3.8646,4.2074,4.3378,4.5004,4.6294,4.7321,4.8224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/02/2009,3.7706,3.4417,3.4554,3.4578,3.3122,3.382,3.3289,3.4674,3.8563,4.1968,4.33,4.4501,4.5825,4.6739,4.7586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/2009,3.6117,3.4503,3.4138,3.3624,3.2177,3.382,3.3289,3.2918,3.7045,4.0499,4.1857,4.3796,4.5249,4.6035,4.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2009,4.0328,3.4311,3.3723,3.2637,3.1062,3.382,3.3286,3.1014,3.5114,3.8622,4.02,4.207,4.3668,4.4619,4.5575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2009,4.0323,3.3876,3.3167,3.2288,3.0288,3.382,3.3289,3.0818,3.502,3.8601,4.0124,4.1995,4.3652,4.4577,4.5495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2009,3.5587,3.391,3.3201,3.2272,3.1456,3.382,3.3289,3.1929,3.6028,3.9612,4.119,4.2837,4.4527,4.5484,4.6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2009,3.351,3.3005,3.2504,3.1633,3.0564,3.382,3.3289,3.1731,3.611,3.9803,4.1433,4.3197,4.4938,4.6197,4.7152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2009,3.351,3.3109,3.2523,3.1495,3.0822,3.382,3.3289,3.0462,3.4478,3.8252,3.9904,4.1829,4.375,4.5088,4.6123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/02/2009,3.8216,3.2655,3.2038,3.1269,2.9895,3.382,3.3286,3.1344,3.4873,3.8649,4.0303,4.2038,4.3985,4.5327,4.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/02/2009,3.0873,3.3039,3.2264,3.1544,3.0254,3.382,3.3289,3.17,3.5696,3.9492,4.1124,4.2883,4.4833,4.6235,4.7371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2009,3.0346,3.2743,3.223,3.1631,3.1044,3.382,3.3289,3.0483,3.4841,3.8881,4.0728,4.2759,4.4878,4.6334,4.7686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2009,3.7176,3.2935,3.2209,3.1702,3.0153,3.382,3.3289,3.1472,3.583,3.9736,4.1474,4.3265,4.5063,4.6344,4.7359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/02/2009,3.5058,3.2796,3.2367,3.1892,3.0598,3.382,3.3289,3.1268,3.5732,3.9583,4.1321,4.2852,4.457,4.5794,4.6687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/02/2009,3.7698,3.3039,3.275,3.2463,3.1165,3.382,3.329,3.241,3.6928,4.0808,4.2546,4.4339,4.6056,4.7344,4.8198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2009,3.5587,3.2565,3.2484,3.2459,3.0749,3.3817,3.3289,3.2208,3.6723,4.0683,4.2333,4.4649,4.6468,4.7786,4.8673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2009,3.2869,3.2565,3.2867,3.2459,3.1606,3.3817,3.3289,3.3021,3.7535,4.15,4.3404,4.4782,4.6867,4.8432,4.9531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/03/2009,2.7229,3.432,3.3946,3.3793,3.2757,3.3817,3.3289,3.1523,3.5569,3.9422,4.1107,4.3548,4.5457,4.7006,4.7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2009,3.4529,3.3277,3.3025,3.2719,3.1518,3.3814,3.3289,3.2714,3.6711,4.054,4.2281,4.3927,4.568,4.7113,4.7918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2009,3.5591,3.4846,3.4762,3.4482,3.291,3.3816,3.3286,3.2212,3.626,4.0243,4.218,4.4526,4.6624,4.823,4.9272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/03/2009,3.3925,3.4812,3.4464,3.4087,3.2414,3.3817,3.3289,3.0407,3.4816,3.907,4.1212,4.2992,4.5112,4.6846,4.7936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/03/2009,3.0873,3.4707,3.4413,3.4139,3.195,3.3817,3.3289,3.0179,3.4462,3.8739,4.0881,4.28,4.4859,4.6532,4.7496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/03/2009,3.4039,3.4268,3.3737,3.2926,3.0869,3.3817,3.3289,2.9672,3.3976,3.8251,4.0369,4.2853,4.4965,4.6632,4.7657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2009,3.4529,3.3695,3.3355,3.2148,3.0266,3.3814,3.3289,3.0507,3.5022,3.9433,4.1799,4.4205,4.6378,4.8099,4.9324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2009,3.5074,3.3434,3.2816,3.1799,3.0645,3.3816,3.3286,3.0355,3.4792,3.9308,4.1701,4.4186,4.6477,4.8208,4.9354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2009,3.4039,3.3244,3.2675,3.1871,3.0715,3.3817,3.3289,3.0128,3.4278,3.8819,4.1234,4.3668,4.5816,4.7474,4.8634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2009,3.5058,3.3087,3.2798,3.2442,3.1452,3.3817,3.3289,3.0686,3.4938,3.9378,4.1717,4.4016,4.5863,4.7344,4.8322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2009,3.4039,3.251,3.2105,3.111,3.0029,3.3817,3.3289,3.1878,3.6184,4.0574,4.286,4.4782,4.6671,4.8161,4.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2009,3.2982,3.2407,3.2018,3.1369,3.1158,3.3814,3.3289,3.1597,3.6114,4.0395,4.257,4.4959,4.6866,4.8387,4.9418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2009,3.5074,3.2409,3.1845,3.1194,3.0421,3.3816,3.3286,3.1217,3.5681,3.996,4.2267,4.4449,4.6533,4.8149,4.9277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2009,3.4529,3.2583,3.1651,3.0868,2.9651,3.3817,3.3289,3.1112,3.521,3.9359,4.1592,4.3973,4.588,4.7337,4.8279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2009,3.351,3.2409,3.167,3.0868,3.0371,3.3817,3.3289,3.137,3.5727,3.9848,4.2081,4.4371,4.6233,4.7753,4.8757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2009,3.5058,3.1902,3.1585,3.1041,3.0337,3.3817,3.3289,3.2563,3.687,4.0994,4.3227,4.5095,4.6963,4.8451,4.9462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2009,3.6117,3.2407,3.2105,3.1768,3.1192,3.3814,3.3289,3.3736,3.815,4.2245,4.4335,4.6081,4.7941,4.9436,5.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2009,3.5074,3.2617,3.2452,3.23,3.1931,3.3816,3.3286,3.5289,3.9566,4.3644,4.5792,4.7414,4.9257,5.0732,5.1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2009,3.6117,3.2478,3.2558,3.2633,3.2053,3.3817,3.3289,3.4572,3.9276,4.3239,4.5224,4.7361,4.8987,5.0398,5.1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2009,3.6117,3.248,3.2524,3.2512,3.1351,3.3817,3.3289,3.4419,3.9198,4.3273,4.5256,4.7129,4.8887,5.0298,5.1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2009,3.7706,3.2514,3.2504,3.2496,3.1625,3.3817,3.3289,3.3275,3.8155,4.226,4.4294,4.6335,4.8029,4.9435,5.0287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2009,3.5058,3.3138,3.2626,3.2201,3.1299,3.3814,3.3289,3.4265,3.8993,4.3153,4.5298,4.6513,4.8238,4.9653,5.0523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/04/2009,3.5074,3.2826,3.2504,3.1941,3.1486,3.3816,3.3286,3.2969,3.7695,4.1787,4.3666,4.5651,4.7456,4.8827,4.9847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/04/2009,3.5587,3.2723,3.2501,3.17,3.0819,3.3817,3.3289,3.4475,3.9326,4.3345,4.536,4.6805,4.8472,4.9826,5.0634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2009,3.6646,3.2879,3.2572,3.2218,3.1368,3.3817,3.3289,3.4216,3.92,4.3114,4.5129,4.7659,4.9175,5.0363,5.1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2009,3.4529,3.2915,3.2366,3.1941,3.063,3.3817,3.3289,3.5137,4.027,4.4293,4.6361,4.808,4.9971,5.1358,5.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/04/2009,3.2982,3.2198,3.2001,3.1596,3.0596,3.3814,3.3289,3.6429,4.1997,4.6021,4.8032,4.9609,5.1266,5.2466,5.3404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/04/2009,3.3501,3.2565,3.2366,3.2115,3.1623,3.3816,3.3286,3.5615,4.1023,4.5154,4.7187,4.8808,5.0357,5.1531,5.2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/04/2009,3.351,3.2305,3.2259,3.2133,3.1368,3.3817,3.3289,3.5437,4.0896,4.5078,4.7202,4.8961,5.0567,5.1799,5.2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2009,3.351,3.2305,3.226,3.2133,3.1368,3.3817,3.3289,3.5437,4.0894,4.508,4.7203,4.8961,5.0567,5.1799,5.2694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2009,3.351,3.2305,3.2261,3.2133,3.1368,3.3817,3.3289,3.5437,4.0895,4.5081,4.7202,4.896,5.0567,5.1797,5.2694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2009,3.351,3.2581,3.2366,3.2271,3.0716,3.3814,3.3289,3.592,4.1172,4.5358,4.7536,4.9001,5.061,5.1845,5.2719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2009,3.3501,3.2983,3.2712,3.2755,3.1846,3.3816,3.3286,3.5213,4.0694,4.4877,4.7054,4.896,5.0291,5.1464,5.2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2009,3.351,3.2358,3.1912,3.1526,3.0321,3.3817,3.3289,3.4933,4.0339,4.4542,4.6665,4.8572,4.988,5.0991,5.1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2009,3.2982,3.2027,3.1809,3.1354,3.0871,3.3817,3.3289,3.5799,4.1309,4.5463,4.7553,4.9174,5.0397,5.1452,5.2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2009,3.2982,3.2532,3.2035,3.1544,3.0956,3.3817,3.3289,3.5336,4.095,4.5189,4.731,4.8895,5.0148,5.1236,5.1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2009,3.2454,3.2355,3.2123,3.1613,3.0768,3.3814,3.3289,3.4596,4.0108,4.4398,4.6352,4.7995,4.9068,4.9917,5.0536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/04/2009,3.2973,3.2199,3.1949,3.1474,3.0696,3.3816,3.3286,3.5289,4.056,4.4799,4.711,4.8871,5.006,5.1028,5.1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/04/2009,3.2982,3.1835,3.1756,3.1596,3.1162,3.3817,3.3289,3.4826,4.0316,4.4518,4.6774,4.8583,4.9784,5.081,5.1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/04/2009,2.982,3.2323,3.1982,3.1526,3.0974,3.3817,3.3289,3.4546,3.995,4.4241,4.653,4.8348,4.9678,5.0666,5.1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/04/2009,3.0346,3.1801,3.1654,3.151,3.0544,3.3817,3.3289,3.4043,3.9289,4.3579,4.5833,4.7863,4.9238,5.0346,5.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/04/2009,3.14,3.1577,3.1463,3.0904,3.0081,3.3819,3.3289,3.3326,3.8519,4.2698,4.5041,4.6955,4.8543,4.9709,5.0624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/04/2009,3.2445,3.18,3.1654,3.1592,3.1159,3.3816,3.3286,3.4164,3.957,4.3751,4.615,4.7938,4.9563,5.0792,5.1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2009,3.1927,3.1921,3.1738,3.1594,3.123,3.3816,3.3289,3.3936,3.9445,4.3677,4.6071,4.8204,4.9838,5.1062,5.1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/05/2009,3.1927,3.1573,3.141,3.1162,3.0664,3.3816,3.3289,3.4139,3.9626,4.3992,4.6424,4.8664,5.0345,5.1629,5.2617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2009,3.1927,3.1779,3.1723,3.1577,3.0955,3.3813,3.3289,3.4139,3.9627,4.3992,4.6423,4.8664,5.0344,5.1627,5.2617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/05/2009,3.2982,3.2198,3.1845,3.156,3.1055,3.3814,3.3289,3.5237,4.0981,4.5327,4.7725,4.9542,5.1025,5.222,5.3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/05/2009,3.2445,3.1973,3.2175,3.2232,3.1417,3.3816,3.3286,3.5412,4.1113,4.5426,4.7825,4.947,5.0896,5.2032,5.2931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/05/2009,3.2982,3.213,3.2085,3.201,3.1469,3.3816,3.3289,3.7304,4.2785,4.7025,4.9284,5.1454,5.27,5.3812,5.4521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/05/2009,3.2982,3.2373,3.2381,3.2391,3.2311,3.3816,3.3289,3.6819,4.2434,4.6754,4.9099,5.0971,5.2399,5.3547,5.4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2009,3.1927,3.204,3.2157,3.22,3.2087,3.3813,3.3289,3.6151,4.1903,4.622,4.853,5.0493,5.1955,5.3087,5.3858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2009,3.0873,3.1989,3.2053,3.201,3.1861,3.3814,3.3289,3.6098,4.1875,4.6385,4.8783,5.0462,5.1995,5.3106,5.3915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2009,3.0361,3.2025,3.1949,3.1903,3.2001,3.3816,3.3286,3.5743,4.1549,4.6026,4.8424,5.0362,5.1743,5.2853,5.3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/05/2009,3.0346,3.1991,3.1946,3.1906,3.2036,3.3816,3.3289,3.5845,4.1776,4.6283,4.8705,5.0581,5.2065,5.3173,5.3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/2009,3.0873,3.2338,3.2346,3.2391,3.2345,3.3816,3.3289,3.557,4.1467,4.5978,4.832,5.0057,5.1531,5.2578,5.3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2009,3.0873,3.2058,3.1949,3.1906,3.1744,3.3813,3.3289,3.5769,4.1672,4.6129,4.8471,5.0208,5.1682,5.2765,5.3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2009,3.14,3.1955,3.1949,3.201,3.2033,3.3814,3.3289,3.7143,4.319,4.7643,5.0013,5.1925,5.3373,5.4609,5.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2009,3.1402,3.1991,3.2053,3.2163,3.2189,3.3816,3.3286,3.7477,4.3412,4.7871,5.0158,5.2135,5.3596,5.4745,5.5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2009,3.1927,3.1904,3.1946,3.201,3.2121,3.3816,3.3289,3.7355,4.3393,4.785,5.0251,5.2477,5.4104,5.5333,5.6162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/05/2009,3.2454,3.2096,3.2208,3.2425,3.2499,3.3816,3.3289,3.7222,4.3521,4.8036,5.0524,5.2696,5.4371,5.5661,5.6654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2009,3.2454,3.2096,3.2208,3.2425,3.2499,3.3816,3.3289,3.7222,4.3521,4.8036,5.0729,5.3658,5.5325,5.6608,5.7598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/05/2009,3.1927,3.2094,3.2157,3.2217,3.2376,3.3819,3.3289,3.7373,4.3573,4.814,5.0706,5.2941,5.489,5.6328,5.7447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/05/2009,3.1402,3.2235,3.2279,3.2422,3.267,3.382,3.3286,3.7324,4.3627,4.8357,5.1057,5.3377,5.5597,5.7194,5.8463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/05/2009,3.4529,3.234,3.2432,3.2615,3.2879,3.382,3.3289,3.6814,4.3535,4.8288,5.0966,5.3409,5.5525,5.7157,5.8386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/05/2009,3.1927,3.2897,3.2815,3.2736,3.293,3.382,3.3289,3.6202,4.2972,4.7755,5.0543,5.2831,5.4982,5.6676,5.7966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/06/2009,3.2454,3.2549,3.2452,3.2391,3.2071,3.382,3.3289,3.7406,4.4232,4.9041,5.1829,5.4148,5.6304,5.7929,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/06/2009,3.2454,3.2545,3.2487,3.2442,3.2896,3.382,3.3289,3.8343,4.5441,5.0424,5.3404,5.5922,5.8051,5.9688,6.0959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2009,3.2445,3.2844,3.2834,3.2855,3.3013,3.382,3.3286,3.7732,4.4721,4.9724,5.268,5.5197,5.7265,5.8862,6.0066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2009,3.2454,3.3264,3.3299,3.3515,3.3222,3.382,3.3289,3.8396,4.5332,5.0335,5.3352,5.5625,5.777,5.9368,6.0607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/06/2009,3.2454,3.3576,3.3406,3.3256,3.3531,3.382,3.3289,3.9726,4.6925,5.1992,5.5066,5.6885,5.8807,6.0415,6.1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/06/2009,3.2454,3.3576,3.3407,3.3256,3.3531,3.382,3.3289,4.0186,4.7579,5.2558,5.5347,5.6488,5.8579,5.9747,6.1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/06/2009,3.2454,3.3486,3.3424,3.3394,3.384,3.382,3.3289,4.0445,4.7759,5.2517,5.5274,5.7706,5.9096,6.0266,6.1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2009,3.3501,3.3453,3.3407,3.3322,3.3665,3.382,3.3286,4.1467,4.8728,5.3631,5.6479,5.8462,5.9914,6.1088,6.2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2009,3.351,3.3629,3.3508,3.3412,3.3978,3.382,3.3289,4.2929,5.0083,5.491,5.7557,5.9014,6.0233,6.1132,6.1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2009,3.2982,3.3715,3.3857,3.4105,3.4116,3.382,3.3289,4.18,4.8738,5.3701,5.6495,5.8096,5.9188,6.0149,6.0755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2009,3.2982,3.3541,3.3685,3.3827,3.3978,3.382,3.3289,4.075,4.7794,5.2808,5.5598,5.7558,5.876,5.9744,6.0518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2009,3.351,3.3329,3.3477,3.3585,3.3789,3.382,3.3289,4.0644,4.7429,5.2497,5.5151,5.7023,5.8349,5.9336,6.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2009,3.2445,3.3348,3.3407,3.3408,3.3631,3.382,3.3286,4.0443,4.696,5.1973,5.4684,5.6504,5.788,5.8968,5.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/06/2009,3.2454,3.3454,3.3526,3.3689,3.384,3.382,3.3289,4.2031,4.8792,5.3662,5.6401,5.8318,5.9671,6.0745,6.1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/06/2009,3.2454,3.3436,3.3336,3.3256,3.4029,3.382,3.3289,4.2492,4.9378,5.4211,5.6915,5.8477,6.0013,6.1197,6.2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/06/2009,3.2454,3.3245,3.3337,3.3394,3.3807,3.382,3.3289,4.1518,4.8722,5.3662,5.619,5.7806,5.9041,6.0005,6.0719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2009,3.2454,3.2999,3.3128,3.3204,3.3617,3.382,3.3289,4.131,4.8308,5.33,5.5886,5.8007,5.9257,6.0218,6.0926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2009,3.2445,3.2634,3.292,3.3045,3.3665,3.382,3.3286,4.1908,4.9137,5.413,5.6715,5.8246,5.9505,6.0435,6.1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2009,3.2454,3.2723,3.3039,3.3256,3.4064,3.382,3.3289,4.2164,4.9317,5.4247,5.675,5.8433,5.957,6.0411,6.1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2009,3.2454,3.2653,3.2902,3.3221,3.415,3.382,3.3289,4.2061,4.9025,5.4042,5.6522,5.831,5.9397,6.0136,6.0724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2009,3.2982,3.2406,3.2919,3.3308,3.4028,3.3819,3.3289,4.1672,4.8558,5.3576,5.6025,5.7701,5.8784,5.9523,6.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2009,3.2454,3.2407,3.2711,3.2736,3.3818,3.3819,3.3289,4.1669,4.8667,5.3682,5.6188,5.7898,5.8971,5.9751,6.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2009,3.193,3.2512,3.2502,3.2422,3.358,3.3816,3.3286,4.0985,4.798,5.3015,5.5578,5.7433,5.8724,5.9612,6.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/07/2009,3.14,3.2391,3.2276,3.2061,3.3135,3.3819,3.3289,3.9705,4.6538,5.1594,5.413,5.6305,5.7349,5.8525,5.9269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2009,3.14,3.2252,3.219,3.2113,3.2843,3.3819,3.3289,4.0371,4.6905,5.1975,5.4688,5.6766,5.8237,5.9192,6.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/07/2009,3.1927,3.2127,3.2138,3.201,3.3238,3.3819,3.3289,3.9675,4.6189,5.1201,5.3991,5.6044,5.7612,5.8589,5.9423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/07/2009,3.1927,3.2146,3.2156,3.2183,3.3115,3.3819,3.3289,3.9826,4.6345,5.1356,5.4089,5.5879,5.7327,5.8375,5.9238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/07/2009,3.193,3.2077,3.2034,3.1973,3.2789,3.3816,3.3286,3.8683,4.4877,4.9693,5.2484,5.4368,5.5772,5.6757,5.7528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/07/2009,3.1347,3.2627,3.3351,3.4589,3.6779,3.3445,3.5443,4.0445,4.6246,5.0821,5.3579,5.5596,5.6941,5.7895,5.8661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2009,3.1321,3.2704,3.3301,3.4486,3.6856,3.307,3.5026,3.9116,4.5113,4.9701,5.2483,5.4351,5.5783,5.6838,5.7593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2009,3.145,3.2573,3.3044,3.4358,3.6678,3.3141,3.517,3.9479,4.5371,4.996,5.2691,5.453,5.5902,5.6919,5.7678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2009,3.1193,3.2677,3.3121,3.423,3.7081,3.3839,3.6101,4.1186,4.7133,5.1685,5.4362,5.599,5.728,5.8203,5.8849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2009,3.1115,3.2704,3.3147,3.4329,3.7516,3.4542,3.6974,4.2582,4.876,5.346,5.6165,5.82,5.953,6.052,6.1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/07/2009,3.1012,3.2679,3.3248,3.4435,3.7518,3.4546,3.6772,4.1781,4.8191,5.2941,5.5668,5.7599,5.8923,5.9944,6.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2009,3.1218,3.2653,3.3147,3.4332,3.7543,3.4467,3.6807,4.2428,4.8494,5.3308,5.6036,5.8076,5.95,6.0552,6.1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2009,3.1141,3.2753,3.3378,3.4537,3.7721,3.4887,3.7431,4.2942,4.9221,5.4011,5.6775,5.8812,6.0401,6.1522,6.2416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2009,3.1012,3.2677,3.3173,3.4358,3.7437,3.4819,3.74,4.3154,4.9384,5.4057,5.6704,5.8013,5.94,6.0392,6.1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2009,3.1089,3.2679,3.3147,3.4329,3.7999,3.4989,3.7786,4.3773,5.0352,5.4951,5.746,5.8954,6.0139,6.0978,6.1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2009,3.1088,3.2653,3.312,3.4281,3.7747,3.5205,3.8169,4.4974,5.1276,5.5834,5.8231,5.9944,6.1255,6.2156,6.2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
